shipment_id,route_id,synthetic_shipment_date,commodity_type,commodity_temp_ideal_c,commodity_shelf_life_hours,commodity_delay_tolerance_hours,transport_mode,distance_km,estimated_duration_hours,wave_height_m,wave_category,wind_speed_kmh,weather_condition,port_status_flag,port_ambient_temp_c,cold_chain_equipment,max_cargo_temp_excess_c,historical_delay_avg_hours,historical_damage_rate,departure_hour,risk_score,risk_level
synthetic-014234,kombinasi-048,2025-04-05,Sayuran Daun Segar,2.0,72,6,kombinasi,3887.4,130.47,0.635,Rendah,10.41,Cerah Berawan,1,25.14,reefer,0.0,57.02,0.3952,20,73.33,Medium
synthetic-001553,darat-019,2025-04-05,Salmon Segar,0.5,72,6,darat,241.4,5.62,0.0,Tenang,8.85,Cerah Berawan,1,30.0,reefer,0.0,6.09,0.0769,12,39.38,Low
synthetic-006479,laut-021,2025-04-05,Udang Segar,2.0,48,4,laut,2599.4,101.31,8.875,Ekstrem,90.54,Hujan Lebat,0,30.56,reefer,0.0,37.38,0.3775,10,96.67,High
synthetic-005678,laut-010,2025-04-05,Buah Potong Segar,3.0,48,4,laut,2923.1,115.31,2.876,Tinggi,31.53,Hujan Sedang,0,32.09,reefer,0.0,39.64,0.322,1,87.4,High
synthetic-012691,kombinasi-028,2025-04-05,Udang Segar,2.0,48,4,kombinasi,2667.2,102.05,0.446,Tenang,5.0,Berawan,1,32.64,pasif,29.4,37.81,0.2716,22,70.0,Medium
synthetic-006763,laut-025,2025-04-05,Udang Segar,2.0,48,4,laut,3142.5,116.34,1.044,Rendah,9.8,Cerah Berawan,1,31.12,reefer,0.0,41.58,0.3208,21,73.33,Medium
synthetic-012852,kombinasi-030,2025-04-05,Daging Sapi Segar,1.5,120,12,kombinasi,2074.5,81.03,0.71,Rendah,22.31,Berawan,1,27.97,pasif,28.17,34.35,0.3378,22,73.33,Medium
synthetic-006005,laut-015,2025-04-05,Ayam Segar,2.0,48,6,laut,1397.9,57.68,4.748,Sangat Tinggi,53.19,Hujan Lebat,0,28.3,pasif,29.76,29.65,0.3806,23,93.33,High
synthetic-006991,laut-028,2025-04-05,Udang Beku,-19.0,4320,48,laut,1066.5,46.37,0.105,Tenang,5.0,Berawan,1,25.35,reefer,0.0,14.93,0.1943,20,26.92,Low
synthetic-013186,kombinasi-034,2025-04-05,Udang Segar,2.0,48,4,kombinasi,549.3,27.66,0.684,Rendah,12.83,Cerah Berawan,1,33.69,reefer,0.0,15.99,0.1512,6,51.95,Low
synthetic-007633,laut-038,2025-04-05,Ayam Segar,2.0,48,6,laut,607.4,30.78,0.861,Rendah,14.66,Berawan,1,34.82,reefer,0.0,8.95,0.1501,0,51.57,Low
synthetic-008268,laut-047,2025-04-06,Es Krim,-19.0,2160,2,laut,127.9,16.8,3.413,Tinggi,35.71,Berawan Tebal,0,31.13,reefer,0.0,7.79,0.1099,2,63.77,Medium
synthetic-013038,kombinasi-032,2025-04-06,Es Krim,-19.0,2160,2,kombinasi,892.2,37.47,1.431,Sedang,16.41,Hujan Ringan,1,29.65,reefer,0.0,23.11,0.2816,7,63.71,Medium
synthetic-014304,kombinasi-049,2025-04-06,Es Krim,-19.0,2160,2,kombinasi,1073.4,50.13,2.77,Tinggi,19.7,Hujan Lebat,0,22.72,pasif,47.9,24.25,0.2947,12,90.0,High
synthetic-007809,laut-040,2025-04-06,Daging Sapi Segar,1.5,120,12,laut,542.9,30.93,5.739,Sangat Tinggi,54.36,Hujan Badai,0,26.07,pasif,29.28,16.15,0.2708,14,93.33,High
synthetic-011475,kombinasi-012,2025-04-06,Ayam Segar,2.0,48,6,kombinasi,1941.1,74.59,2.198,Sedang,19.72,Hujan Ringan,1,29.97,reefer,0.0,35.87,0.3957,8,76.67,Medium
synthetic-008110,laut-044,2025-04-06,Buah Potong Segar,3.0,48,4,laut,1601.0,70.51,4.663,Sangat Tinggi,47.91,Hujan Badai,0,30.63,reefer,0.0,26.98,0.3883,3,93.33,High
synthetic-006578,laut-023,2025-04-06,Udang Segar,2.0,48,4,laut,1054.7,48.08,1.696,Sedang,26.7,Cerah Berawan,1,29.41,pasif,28.52,18.72,0.2845,21,76.67,Medium
synthetic-006220,laut-018,2025-04-06,Udang Segar,2.0,48,4,laut,1980.3,71.18,7.976,Ekstrem,82.44,Hujan Badai,0,30.27,reefer,0.0,31.76,0.3939,1,96.67,High
synthetic-009172,laut-059,2025-04-06,Susu Segar,2.5,168,8,laut,2374.5,94.85,1.634,Sedang,14.87,Cerah Berawan,1,26.07,pasif,29.15,36.25,0.318,2,76.67,Medium
synthetic-008236,laut-046,2025-04-06,Salmon Segar,0.5,72,6,laut,1231.3,52.76,4.42,Sangat Tinggi,38.4,Berawan Tebal,0,34.05,reefer,0.0,21.48,0.2824,1,88.47,High
synthetic-006522,laut-022,2025-04-06,Tuna Segar,0.5,96,4,laut,2951.9,111.39,2.79,Tinggi,22.21,Hujan Lebat,0,31.48,reefer,0.0,41.64,0.3842,10,90.0,High
synthetic-008396,laut-048,2025-04-06,Ayam Segar,2.0,48,6,laut,805.0,37.77,0.631,Rendah,6.2,Berawan,1,25.9,pasif,28.09,14.17,0.158,12,73.33,Medium
synthetic-002076,darat-027,2025-04-06,Es Krim,-19.0,2160,2,darat,322.9,7.22,0.0,Tenang,19.02,Berawan,1,30.0,pasif,23.8,1.13,0.0886,7,42.1,Low
synthetic-007483,laut-036,2025-04-06,Ayam Segar,2.0,48,6,laut,972.8,43.14,1.193,Rendah,17.18,Berawan,1,23.05,reefer,0.0,20.83,0.2496,10,60.11,Low
synthetic-007777,laut-039,2025-04-06,Susu Segar,2.5,168,8,laut,115.4,16.0,1.751,Sedang,19.88,Hujan Ringan,1,31.36,reefer,0.0,2.59,0.0938,4,33.16,Low
synthetic-004771,darat-067,2025-04-06,Es Krim,-19.0,2160,2,darat,180.9,4.07,0.0,Tenang,5.0,Cerah Berawan,1,30.0,pasif,21.24,4.27,0.0813,1,59.31,Low
synthetic-004203,darat-058,2025-04-06,Es Krim,-19.0,2160,2,darat,136.4,2.83,0.0,Tenang,12.78,Hujan Ringan,1,30.0,reefer,0.0,2.22,0.0796,14,33.14,Low
synthetic-013268,kombinasi-035,2025-04-06,Buah Potong Segar,3.0,48,4,kombinasi,2044.7,78.96,3.894,Tinggi,46.62,Berawan Tebal,0,30.13,reefer,0.0,33.19,0.406,13,90.0,High
synthetic-007505,laut-036,2025-04-06,Udang Segar,2.0,48,4,laut,972.8,43.69,0.362,Tenang,5.0,Cerah,1,26.77,reefer,0.0,20.83,0.2496,16,56.32,Low
synthetic-008669,laut-052,2025-04-06,Buah Potong Segar,3.0,48,4,laut,2810.3,102.1,5.44,Sangat Tinggi,59.02,Hujan Lebat,0,22.83,reefer,0.0,41.79,0.3833,4,93.33,High
synthetic-003659,darat-050,2025-04-06,Udang Beku,-19.0,4320,48,darat,306.1,6.69,0.0,Tenang,16.76,Hujan Ringan,1,30.0,pasif,33.74,6.72,0.0849,4,15.58,Low
synthetic-002325,darat-030,2025-04-06,Udang Beku,-19.0,4320,48,darat,1119.5,23.92,0.0,Tenang,18.86,Cerah Berawan,1,30.0,reefer,0.0,15.87,0.1538,8,25.26,Low
synthetic-007325,laut-033,2025-04-06,Buah Potong Segar,3.0,48,4,laut,1214.7,56.0,0.618,Rendah,13.19,Berawan,1,25.66,reefer,0.0,19.73,0.2224,23,57.13,Low
synthetic-003974,darat-055,2025-04-07,Ayam Segar,2.0,48,6,darat,159.9,3.27,0.0,Tenang,23.43,Cerah,1,30.0,pasif,15.75,2.29,0.0932,19,46.21,Low
synthetic-009049,laut-057,2025-04-07,Udang Segar,2.0,48,4,laut,538.8,28.69,2.925,Tinggi,28.57,Berawan Tebal,0,32.64,pasif,28.42,15.18,0.2137,17,90.0,High
synthetic-005210,laut-003,2025-04-07,Sayuran Daun Segar,2.0,72,6,laut,478.0,26.04,4.576,Sangat Tinggi,51.49,Hujan Lebat,0,31.4,reefer,0.0,22.62,0.2693,20,86.73,High
synthetic-008254,laut-046,2025-04-07,Susu Segar,2.5,168,8,laut,1231.3,57.06,2.767,Tinggi,25.09,Hujan Sedang,0,28.79,reefer,0.0,21.48,0.2824,6,78.4,High
synthetic-004193,darat-058,2025-04-07,Udang Segar,2.0,48,4,darat,136.4,3.14,0.0,Tenang,5.0,Cerah Berawan,1,30.0,pasif,13.54,2.22,0.0796,1,42.72,Low
synthetic-011139,kombinasi-008,2025-04-07,Tuna Segar,0.5,96,4,kombinasi,1040.0,46.14,3.2,Tinggi,33.17,Berawan Tebal,0,29.33,pasif,30.63,27.89,0.3561,0,90.0,High
synthetic-007291,laut-032,2025-04-07,Susu Segar,2.5,168,8,laut,751.6,35.17,2.208,Sedang,16.76,Cerah Berawan,1,28.83,reefer,0.0,16.02,0.1557,9,54.28,Low
synthetic-002933,darat-039,2025-04-07,Sayuran Daun Segar,2.0,72,6,darat,394.2,8.61,0.0,Tenang,13.31,Hujan Sedang,1,30.0,reefer,0.0,5.47,0.0908,3,38.63,Low
synthetic-012729,kombinasi-028,2025-04-07,Es Krim,-19.0,2160,2,kombinasi,2667.2,93.99,0.297,Tenang,5.0,Berawan,1,31.33,reefer,0.0,37.81,0.2716,8,55.83,Low
synthetic-010417,laut-078,2025-04-07,Ayam Segar,2.0,48,6,laut,3894.5,147.16,0.833,Rendah,5.0,Cerah Berawan,1,29.74,reefer,0.0,47.69,0.2429,17,66.41,Medium
synthetic-014196,kombinasi-047,2025-04-07,Tuna Segar,0.5,96,4,kombinasi,1197.0,51.83,3.668,Tinggi,37.41,Hujan Lebat,0,31.42,reefer,0.0,23.63,0.3158,3,86.62,High
synthetic-009946,laut-071,2025-04-07,Ayam Segar,2.0,48,6,laut,646.8,32.73,1.572,Sedang,12.58,Cerah Berawan,1,26.45,reefer,0.0,14.44,0.158,14,56.71,Low
synthetic-009232,laut-060,2025-04-07,Sayuran Daun Segar,2.0,72,6,laut,2132.7,82.49,1.534,Sedang,22.46,Cerah Berawan,1,33.02,reefer,0.0,32.91,0.3908,0,76.67,Medium
synthetic-004179,darat-058,2025-04-07,Buah Potong Segar,3.0,48,4,darat,136.4,3.0,0.0,Tenang,19.89,Berawan,1,30.0,pasif,5.77,2.22,0.0796,2,19.19,Low
synthetic-008812,laut-054,2025-04-08,Buah Potong Segar,3.0,48,4,laut,604.4,32.39,0.65,Rendah,6.45,Cerah,1,33.92,reefer,0.0,10.79,0.1441,0,49.42,Low
synthetic-005898,laut-013,2025-04-08,Ayam Segar,2.0,48,6,laut,3938.8,145.19,1.837,Sedang,18.16,Cerah Berawan,1,30.06,reefer,0.0,50.19,0.3255,8,76.67,Medium
synthetic-007857,laut-040,2025-04-08,Udang Beku,-19.0,4320,48,laut,542.9,29.79,1.063,Rendah,14.93,Cerah Berawan,1,24.41,reefer,0.0,16.15,0.2708,23,39.02,Low
synthetic-006605,laut-023,2025-04-08,Es Krim,-19.0,2160,2,laut,1054.7,47.4,0.5,Rendah,5.0,Berawan,1,26.45,reefer,0.0,18.72,0.2845,13,61.67,Low
synthetic-005052,laut-001,2025-04-08,Daging Sapi Segar,1.5,120,12,laut,1682.6,77.69,1.686,Sedang,18.18,Hujan Ringan,1,30.88,reefer,0.0,25.21,0.3261,14,68.64,Medium
synthetic-002160,darat-028,2025-04-08,Udang Segar,2.0,48,4,darat,333.7,7.55,0.0,Tenang,10.92,Berawan,1,30.0,reefer,0.0,4.67,0.0932,23,25.33,Low
synthetic-001302,darat-017,2025-04-08,Tuna Segar,0.5,96,4,darat,127.8,2.78,0.0,Tenang,6.18,Cerah Berawan,1,30.0,reefer,0.0,3.84,0.0841,4,38.13,Low
synthetic-008329,laut-047,2025-04-08,Daging Sapi Segar,1.5,120,12,laut,127.9,16.54,0.548,Rendah,5.0,Cerah Berawan,1,26.06,pasif,28.22,7.79,0.1099,9,50.06,Low
synthetic-012102,kombinasi-020,2025-04-08,Daging Sapi Segar,1.5,120,12,kombinasi,1749.6,70.47,0.657,Rendah,5.0,Berawan,1,30.04,reefer,0.0,31.3,0.3968,12,68.74,Medium
synthetic-003767,darat-052,2025-04-08,Buah Potong Segar,3.0,48,4,darat,90.1,1.93,0.0,Tenang,21.08,Cerah Berawan,1,30.0,reefer,0.0,4.4,0.0927,12,37.18,Low
synthetic-011347,kombinasi-011,2025-04-08,Sayuran Daun Segar,2.0,72,6,kombinasi,2276.4,87.26,1.292,Sedang,5.27,Cerah Berawan,1,24.38,reefer,0.0,33.8,0.2666,8,69.5,Medium
synthetic-008950,laut-056,2025-04-08,Udang Segar,2.0,48,4,laut,1602.8,66.94,3.019,Tinggi,26.64,Hujan Lebat,0,31.44,reefer,0.0,21.3,0.3194,8,87.32,High
synthetic-013515,kombinasi-038,2025-04-08,Ayam Segar,2.0,48,6,kombinasi,319.4,18.95,0.865,Rendah,7.98,Cerah,1,29.23,reefer,0.0,13.95,0.129,7,50.64,Low
synthetic-001273,darat-016,2025-04-09,Tuna Segar,0.5,96,4,darat,323.6,7.58,0.0,Tenang,30.3,Cerah Berawan,1,30.0,reefer,0.0,4.92,0.0824,22,40.73,Low
synthetic-009872,laut-070,2025-04-09,Udang Beku,-19.0,4320,48,laut,2496.9,99.86,0.024,Tenang,10.43,Cerah,1,24.92,reefer,0.0,31.11,0.2403,13,42.98,Low
synthetic-010025,laut-073,2025-04-09,Es Krim,-19.0,2160,2,laut,1515.4,61.81,2.429,Sedang,28.6,Berawan,1,28.74,reefer,0.0,27.92,0.3185,17,65.77,Medium
synthetic-011039,kombinasi-007,2025-04-09,Sayuran Daun Segar,2.0,72,6,kombinasi,1443.5,58.76,0.708,Rendah,5.0,Cerah Berawan,1,26.96,reefer,0.0,23.98,0.2571,18,59.31,Low
synthetic-013054,kombinasi-032,2025-04-09,Ayam Segar,2.0,48,6,kombinasi,892.2,36.48,0.516,Rendah,5.0,Cerah,1,28.71,reefer,0.0,23.11,0.2816,2,65.95,Medium
synthetic-010564,kombinasi-000,2025-04-09,Ayam Segar,2.0,48,6,kombinasi,3120.8,129.29,3.448,Tinggi,38.38,Hujan Sedang,0,26.98,reefer,0.0,48.31,0.3985,5,90.0,High
synthetic-009749,laut-068,2025-04-09,Es Krim,-19.0,2160,2,laut,1351.2,57.43,2.116,Sedang,26.12,Hujan Ringan,1,30.71,reefer,0.0,25.16,0.3661,22,71.25,Medium
synthetic-012556,kombinasi-026,2025-04-09,Udang Beku,-19.0,4320,48,kombinasi,3434.4,124.3,4.378,Sangat Tinggi,34.18,Berawan Tebal,0,27.52,reefer,0.0,52.91,0.3961,23,91.69,High
synthetic-011337,kombinasi-011,2025-04-09,Sayuran Daun Segar,2.0,72,6,kombinasi,2276.4,80.63,0.443,Tenang,5.0,Cerah,1,32.03,reefer,0.0,33.8,0.2666,22,57.94,Low
synthetic-012148,kombinasi-020,2025-04-09,Es Krim,-19.0,2160,2,kombinasi,1749.6,65.72,2.771,Tinggi,26.66,Hujan Sedang,0,30.84,reefer,0.0,31.3,0.3968,16,87.4,High
synthetic-013175,kombinasi-034,2025-04-09,Sayuran Daun Segar,2.0,72,6,kombinasi,549.3,27.51,1.201,Rendah,12.5,Cerah Berawan,1,22.0,reefer,0.0,15.99,0.1512,7,51.68,Low
synthetic-000355,darat-004,2025-04-09,Udang Beku,-19.0,4320,48,darat,63.8,1.39,0.0,Tenang,24.12,Cerah Berawan,1,30.0,pasif,32.65,3.97,0.0704,22,7.94,Low
synthetic-005161,laut-002,2025-04-09,Daging Sapi Segar,1.5,120,12,laut,1167.7,47.35,4.775,Sangat Tinggi,48.27,Hujan Lebat,0,30.67,reefer,0.0,27.4,0.36,12,91.92,High
synthetic-001755,darat-023,2025-04-09,Udang Beku,-19.0,4320,48,darat,224.4,4.7,0.0,Tenang,8.77,Berawan,1,30.0,reefer,0.0,5.1,0.096,1,12.02,Low
synthetic-012744,kombinasi-029,2025-04-09,Sayuran Daun Segar,2.0,72,6,kombinasi,2928.6,110.19,0.94,Rendah,5.28,Berawan,1,29.77,reefer,0.0,42.42,0.34,18,72.83,Medium
synthetic-012211,kombinasi-021,2025-04-09,Es Krim,-19.0,2160,2,kombinasi,745.2,37.31,1.146,Rendah,9.06,Cerah,1,28.64,reefer,0.0,21.72,0.2514,8,56.99,Low
synthetic-013607,kombinasi-039,2025-04-09,Es Krim,-19.0,2160,2,kombinasi,1759.6,65.41,0.399,Tenang,5.0,Cerah Berawan,1,31.91,reefer,0.0,29.53,0.2723,16,54.6,Low
synthetic-003146,darat-042,2025-04-09,Tuna Segar,0.5,96,4,darat,156.9,3.27,0.0,Tenang,20.84,Berawan,1,30.0,reefer,0.0,6.72,0.0811,8,38.53,Low
synthetic-013716,kombinasi-041,2025-04-09,Sayuran Daun Segar,2.0,72,6,kombinasi,1085.9,45.2,0.144,Tenang,5.0,Berawan,1,27.94,reefer,0.0,21.71,0.224,19,52.33,Low
synthetic-011981,kombinasi-018,2025-04-10,Tuna Segar,0.5,96,4,kombinasi,1726.8,61.85,6.573,Ekstrem,73.2,Hujan Badai,0,34.43,pasif,31.39,31.43,0.3958,20,96.67,High
synthetic-013929,kombinasi-044,2025-04-10,Sayuran Daun Segar,2.0,72,6,kombinasi,2643.5,93.21,2.561,Tinggi,28.12,Berawan Tebal,0,22.17,pasif,28.57,38.68,0.3419,19,90.0,High
synthetic-009022,laut-056,2025-04-10,Ayam Segar,2.0,48,6,laut,1602.8,63.74,1.387,Sedang,30.56,Hujan Ringan,1,30.69,reefer,0.0,21.3,0.3194,0,71.74,Medium
synthetic-005758,laut-012,2025-04-10,Daging Sapi Segar,1.5,120,12,laut,90.9,15.28,1.181,Rendah,16.98,Cerah,1,33.01,reefer,0.0,5.88,0.094,22,30.8,Low
synthetic-012554,kombinasi-026,2025-04-10,Udang Beku,-19.0,4320,48,kombinasi,3434.4,129.75,2.448,Sedang,33.29,Hujan Ringan,1,30.58,pasif,49.5,52.91,0.3961,22,72.27,Medium
synthetic-007715,laut-039,2025-04-10,Es Krim,-19.0,2160,2,laut,115.4,16.47,0.772,Rendah,15.14,Cerah Berawan,1,32.5,pasif,36.05,2.59,0.0938,12,64.16,Medium
synthetic-001756,darat-023,2025-04-10,Daging Sapi Segar,1.5,120,12,darat,224.4,5.05,0.0,Tenang,5.0,Cerah,1,30.0,reefer,0.0,5.1,0.096,9,34.11,Low
synthetic-001633,darat-021,2025-04-10,Susu Segar,2.5,168,8,darat,155.2,3.56,0.0,Tenang,7.16,Hujan Sedang,1,30.0,pasif,18.83,1.0,0.0768,2,21.97,Low
synthetic-003560,darat-049,2025-04-10,Susu Segar,2.5,168,8,darat,262.1,5.0,0.0,Tenang,12.26,Cerah,1,30.0,reefer,0.0,8.09,0.0863,11,35.99,Low
synthetic-004680,darat-066,2025-04-10,Es Krim,-19.0,2160,2,darat,195.9,4.32,0.0,Tenang,32.45,Cerah Berawan,1,30.0,reefer,0.0,3.01,0.081,23,39.22,Low
synthetic-005652,laut-010,2025-04-10,Sayuran Daun Segar,2.0,72,6,laut,2923.1,111.28,1.754,Sedang,15.42,Berawan,1,24.03,reefer,0.0,39.64,0.322,21,73.92,Medium
synthetic-011527,kombinasi-013,2025-04-10,Es Krim,-19.0,2160,2,kombinasi,1135.2,48.36,1.636,Sedang,10.83,Cerah Berawan,1,28.79,reefer,0.0,22.38,0.3038,1,67.39,Medium
synthetic-013242,kombinasi-035,2025-04-10,Susu Segar,2.5,168,8,kombinasi,2044.7,78.44,2.477,Sedang,29.09,Hujan Ringan,1,32.94,pasif,27.33,33.19,0.406,13,76.67,Medium
synthetic-005965,laut-015,2025-04-10,Es Krim,-19.0,2160,2,laut,1397.9,57.95,1.637,Sedang,23.66,Hujan Ringan,1,30.8,pasif,50.12,29.65,0.3806,5,76.67,Medium
synthetic-005111,laut-002,2025-04-10,Buah Potong Segar,3.0,48,4,laut,1167.7,55.35,2.816,Tinggi,35.0,Hujan Sedang,0,23.44,reefer,0.0,27.4,0.36,11,88.51,High
synthetic-014119,kombinasi-046,2025-04-11,Es Krim,-19.0,2160,2,kombinasi,1112.1,47.99,0.689,Rendah,5.0,Berawan,1,30.26,reefer,0.0,30.57,0.3635,7,67.21,Medium
synthetic-000898,darat-011,2025-04-11,Buah Potong Segar,3.0,48,4,darat,430.9,9.5,0.0,Tenang,13.6,Cerah Berawan,1,30.0,reefer,0.0,7.02,0.1066,9,40.64,Low
synthetic-008834,laut-054,2025-04-11,Es Krim,-19.0,2160,2,laut,604.4,34.43,1.556,Sedang,8.24,Cerah Berawan,1,25.92,pasif,46.39,10.79,0.1441,17,76.67,Medium
synthetic-003163,darat-042,2025-04-11,Susu Segar,2.5,168,8,darat,156.9,3.32,0.0,Tenang,28.31,Cerah Berawan,1,30.0,reefer,0.0,6.72,0.0811,20,35.85,Low
synthetic-007041,laut-029,2025-04-11,Buah Potong Segar,3.0,48,4,laut,773.3,42.04,1.236,Rendah,5.0,Cerah,1,31.31,reefer,0.0,14.93,0.2306,12,61.74,Low
synthetic-012501,kombinasi-025,2025-04-11,Susu Segar,2.5,168,8,kombinasi,359.3,20.68,0.27,Tenang,5.0,Cerah,1,26.06,pasif,28.15,10.84,0.1322,3,58.9,Low
synthetic-007538,laut-036,2025-04-11,Ayam Segar,2.0,48,6,laut,972.8,43.95,2.37,Sedang,27.19,Cerah Berawan,1,29.21,reefer,0.0,20.83,0.2496,14,67.81,Medium
synthetic-012710,kombinasi-028,2025-04-11,Es Krim,-19.0,2160,2,kombinasi,2667.2,93.81,0.652,Rendah,5.0,Cerah,1,28.91,reefer,0.0,37.81,0.2716,21,58.03,Low
synthetic-008356,laut-048,2025-04-11,Udang Segar,2.0,48,4,laut,805.0,40.7,1.762,Sedang,25.26,Hujan Ringan,1,28.59,reefer,0.0,14.17,0.158,2,56.84,Low
synthetic-002787,darat-036,2025-04-11,Buah Potong Segar,3.0,48,4,darat,230.8,5.2,0.0,Tenang,29.82,Cerah Berawan,1,30.0,pasif,21.63,1.73,0.0745,2,31.76,Low
synthetic-001966,darat-026,2025-04-11,Udang Segar,2.0,48,4,darat,362.9,8.21,0.0,Tenang,15.68,Cerah,1,30.0,pasif,22.0,5.3,0.0911,14,70.0,Medium
synthetic-011942,kombinasi-018,2025-04-11,Buah Potong Segar,3.0,48,4,kombinasi,1726.8,67.55,0.477,Tenang,5.98,Cerah,1,27.24,reefer,0.0,31.43,0.3958,4,66.92,Medium
synthetic-009479,laut-064,2025-04-11,Ayam Segar,2.0,48,6,laut,2282.1,92.15,0.891,Rendah,5.0,Berawan,1,28.26,reefer,0.0,33.27,0.3238,12,70.29,Medium
synthetic-008164,laut-045,2025-04-11,Es Krim,-19.0,2160,2,laut,728.9,36.82,0.297,Tenang,9.12,Cerah Berawan,1,26.73,reefer,0.0,18.79,0.2267,10,50.74,Low
synthetic-006649,laut-024,2025-04-11,Susu Segar,2.5,168,8,laut,1397.4,60.51,1.369,Sedang,19.38,Hujan Ringan,1,30.88,reefer,0.0,26.16,0.3664,5,74.27,Medium
synthetic-006714,laut-025,2025-04-11,Susu Segar,2.5,168,8,laut,3142.5,117.26,2.36,Sedang,22.09,Berawan,1,28.18,reefer,0.0,41.58,0.3208,10,67.12,Medium
synthetic-005851,laut-013,2025-04-11,Daging Sapi Segar,1.5,120,12,laut,3938.8,155.74,0.766,Rendah,8.64,Cerah,1,27.77,reefer,0.0,50.19,0.3255,20,65.39,Medium
synthetic-007457,laut-035,2025-04-11,Buah Potong Segar,3.0,48,4,laut,1287.7,55.77,0.257,Tenang,6.96,Berawan,1,27.44,pasif,27.93,17.05,0.2184,1,63.78,Medium
synthetic-013439,kombinasi-037,2025-04-12,Ayam Segar,2.0,48,6,kombinasi,2861.2,106.3,2.23,Sedang,23.27,Cerah Berawan,1,31.1,reefer,0.0,40.92,0.3373,7,76.67,Medium
synthetic-006759,laut-025,2025-04-12,Es Krim,-19.0,2160,2,laut,3142.5,120.01,2.676,Tinggi,22.29,Hujan Lebat,0,24.9,reefer,0.0,41.58,0.3208,2,82.04,High
synthetic-002108,darat-027,2025-04-12,Ayam Segar,2.0,48,6,darat,322.9,7.29,0.0,Tenang,30.0,Berawan,1,30.0,pasif,26.62,1.13,0.0886,12,51.48,Low
synthetic-008394,laut-048,2025-04-12,Buah Potong Segar,3.0,48,4,laut,805.0,35.95,0.859,Rendah,12.39,Berawan,1,28.15,reefer,0.0,14.17,0.158,17,50.8,Low
synthetic-012787,kombinasi-030,2025-04-12,Udang Beku,-19.0,4320,48,kombinasi,2074.5,79.39,1.373,Sedang,13.51,Hujan Ringan,1,27.32,pasif,48.98,34.35,0.3378,13,59.99,Low
synthetic-003629,darat-050,2025-04-12,Ayam Segar,2.0,48,6,darat,306.1,6.51,0.0,Tenang,10.35,Berawan,1,30.0,reefer,0.0,6.72,0.0849,7,40.33,Low
synthetic-002862,darat-038,2025-04-12,Es Krim,-19.0,2160,2,darat,140.4,3.07,0.0,Tenang,29.84,Hujan Sedang,1,30.0,reefer,0.0,4.96,0.0781,19,37.87,Low
synthetic-009870,laut-070,2025-04-12,Tuna Segar,0.5,96,4,laut,2496.9,102.69,0.854,Rendah,12.15,Cerah,1,30.88,reefer,0.0,31.11,0.2403,2,59.85,Low
synthetic-010719,kombinasi-002,2025-04-13,Susu Segar,2.5,168,8,kombinasi,2549.6,94.87,3.83,Tinggi,32.03,Berawan Tebal,0,31.41,reefer,0.0,37.49,0.3449,2,83.94,High
synthetic-010892,kombinasi-004,2025-04-13,Udang Segar,2.0,48,4,kombinasi,1133.6,46.55,4.598,Sangat Tinggi,38.52,Hujan Lebat,0,30.65,reefer,0.0,26.42,0.3698,13,93.33,High
synthetic-009488,laut-064,2025-04-13,Ayam Segar,2.0,48,6,laut,2282.1,92.21,2.458,Sedang,37.13,Hujan Ringan,1,32.84,reefer,0.0,33.27,0.3238,5,76.41,Medium
synthetic-012336,kombinasi-023,2025-04-13,Udang Beku,-19.0,4320,48,kombinasi,2211.4,89.33,0.603,Rendah,11.51,Cerah,1,23.32,reefer,0.0,33.0,0.3363,6,52.64,Low
synthetic-001191,darat-015,2025-04-13,Sayuran Daun Segar,2.0,72,6,darat,137.0,2.9,0.0,Tenang,5.0,Cerah Berawan,1,30.0,reefer,0.0,2.54,0.071,2,18.95,Low
synthetic-008403,laut-048,2025-04-13,Es Krim,-19.0,2160,2,laut,805.0,40.87,0.517,Rendah,5.0,Cerah,1,25.52,pasif,48.64,14.17,0.158,20,73.33,Medium
synthetic-009082,laut-057,2025-04-13,Tuna Segar,0.5,96,4,laut,538.8,27.75,2.978,Tinggi,34.05,Hujan Lebat,0,26.0,pasif,27.39,15.18,0.2137,5,90.0,High
synthetic-007910,laut-041,2025-04-13,Es Krim,-19.0,2160,2,laut,1363.1,64.13,0.79,Rendah,12.2,Cerah Berawan,1,27.99,pasif,49.49,20.19,0.2279,14,73.33,Medium
synthetic-002917,darat-039,2025-04-13,Salmon Segar,0.5,72,6,darat,394.2,10.1,0.0,Tenang,19.81,Cerah,1,30.0,pasif,18.38,5.47,0.0908,17,60.04,Low
synthetic-002030,darat-027,2025-04-13,Daging Sapi Segar,1.5,120,12,darat,322.9,6.18,0.0,Tenang,15.12,Cerah,1,30.0,reefer,0.0,1.13,0.0886,12,16.52,Low
synthetic-003109,darat-041,2025-04-13,Sayuran Daun Segar,2.0,72,6,darat,365.6,8.79,0.0,Tenang,5.0,Cerah,1,30.0,reefer,0.0,4.21,0.0873,13,23.99,Low
synthetic-002885,darat-038,2025-04-13,Sayuran Daun Segar,2.0,72,6,darat,140.4,3.13,0.0,Tenang,22.16,Berawan,1,30.0,reefer,0.0,4.96,0.0781,15,28.26,Low
synthetic-005423,laut-006,2025-04-13,Susu Segar,2.5,168,8,laut,661.8,33.81,1.045,Rendah,5.65,Berawan,1,33.05,reefer,0.0,15.43,0.146,3,47.9,Low
